participant_id,first_name,last_name,gender,age,grade,region,district,school,language,family_type,round_1_score,passed_round_1,round_2_score,status
P01613,Темирлан,Тулегенов,M,16,10,Северо-Казахстанская область,Сельский район,Школа №1,kk,full,68.2,True,50.3,finalist
P01614,Сауле,Нурланов,F,16,10,Северо-Казахстанская область,Восточный район,Школа №5,kk,full,53.8,False,,eliminated
P01615,Алина,Сатпаев,F,15,8,Актюбинская область,Заречный район,Школа №4,kk,full,52.3,False,,eliminated
P01616,София,Лебедева,F,16,10,Улытауская область,Восточный район,Школа №2,ru,full,100.0,True,65.0,finalist
P01617,Айдана,Касенов,F,14,8,г. Алматы,Южный район,Школа №1,kk,full,59.5,False,,eliminated
P01618,Дана,Темирбеков,F,16,10,Кызылординская область,Сельский район,Школа №4,kk,full,43.7,False,,eliminated
P01619,Алтынай,Алиев,F,16,10,Западно-Казахстанская область,Западный район,Школа №3,kk,full,48.6,False,,eliminated
P01620,Томирис,Нурланов,F,13,7,Жамбылская область,Северный район,Школа №5,kk,full,72.2,True,62.3,finalist
P01621,Тимур,Жумабеков,M,16,9,Мангистауская область,Сельский район,Школа №2,kk,single,50.7,False,,eliminated
P01622,Алихан,Касенов,M,16,10,Костанайская область,Северный район,Школа №3,kk,full,33.4,False,,eliminated
P01623,Томирис,Алиев,F,14,7,Мангистауская область,Западный район,Школа №2,kk,single,62.8,False,,eliminated
P01624,Санжар,Сериков,M,10,4,г. Алматы,Заречный район,Школа №3,kk,full,45.0,False,,eliminated
P01625,Полина,Попова,F,16,10,Абайская область,Западный район,Школа №4,ru,single,77.1,True,57.1,finalist
P01626,Шынгыс,Сериков,M,18,11,Улытауская область,Сельский район,Школа №1,kk,full,71.2,True,40.4,finalist
P01627,Ерасыл,Сатпаев,M,16,10,Жетысуская область,Южный район,Школа №1,kk,full,48.3,False,,eliminated
P01628,Алмат,Кадыров,M,14,8,Костанайская область,Северный район,Школа №2,kk,single,68.2,True,82.5,finalist
P01629,Михаил,Петров,M,11,4,Жетысуская область,Сельский район,Школа №3,ru,full,56.0,False,,eliminated
P01630,Анна,Соколова,F,15,8,Актюбинская область,Центральный район,Школа №2,ru,full,67.8,True,70.3,finalist
P01631,Полина,Новикова,F,15,10,г. Алматы,Центральный район,Школа №2,ru,full,62.3,False,,eliminated
P01632,Михаил,Морозов,M,18,11,Кызылординская область,Восточный район,Школа №2,ru,single,36.3,False,,eliminated
P01633,Айдана,Кадыров,F,15,9,г. Астана,Западный район,Школа №4,kk,full,45.3,False,,eliminated
P01634,Ерасыл,Тулегенов,M,15,9,Костанайская область,Заречный район,Школа №3,kk,single,64.4,False,,eliminated
P01635,Ерасыл,Маратов,M,14,7,г. Шымкент,Южный район,Школа №2,kk,single,44.0,False,,eliminated
P01636,Мария,Попова,F,16,11,Абайская область,Северный район,Школа №1,ru,full,48.9,False,,eliminated
P01637,Тимур,Касенов,M,14,9,Жетысуская область,Центральный район,Школа №2,kk,single,34.7,False,,eliminated
P01638,Айгерим,Кадыров,F,15,9,Костанайская область,Восточный район,Школа №2,kk,full,61.4,False,,eliminated
P01639,Данияр,Жумабеков,M,15,9,Улытауская область,Западный район,Школа №4,kk,full,85.9,True,60.2,finalist
P01640,Екатерина,Лебедева,F,15,9,Северо-Казахстанская область,Заречный район,Школа №3,ru,single,33.0,False,,eliminated
P01641,Артём,Попов,M,15,9,Карагандинская область,Северный район,Школа №1,ru,single,49.4,False,,eliminated
P01642,Аружан,Бекенов,F,16,11,Актюбинская область,Северный район,Школа №2,kk,full,76.2,True,86.6,finalist
P01643,Айгерим,Сериков,F,13,6,Улытауская область,Северный район,Школа №4,kk,full,53.8,False,,eliminated
P01644,Рамазан,Нурланов,M,12,6,Улытауская область,Заречный район,Школа №4,kk,single,55.8,False,,eliminated
P01645,Жансая,Тулегенов,F,16,11,Западно-Казахстанская область,Восточный район,Школа №2,kk,full,39.1,False,,eliminated
P01646,Меруерт,Нурланов,F,11,5,г. Алматы,Северный район,Школа №4,kk,single,55.4,False,,eliminated
P01647,Аяна,Сериков,F,16,10,Северо-Казахстанская область,Заречный район,Школа №4,kk,single,46.2,False,,eliminated
P01648,Анастасия,Попова,F,17,11,Восточно-Казахстанская область,Северный район,Школа №5,ru,single,63.8,False,,eliminated
P01649,Мария,Попова,F,15,9,г. Астана,Центральный район,Школа №2,ru,full,72.8,True,78.3,finalist
P01650,Владислав,Волков,M,12,7,г. Алматы,Северный район,Школа №3,ru,full,93.8,True,67.4,finalist
P01651,Ольга,Кузнецова,F,18,11,Восточно-Казахстанская область,Сельский район,Школа №2,ru,full,63.7,False,,eliminated
P01652,Наргиз,Сатпаев,F,17,10,Алматинская область,Северный район,Школа №5,kk,full,59.9,False,,eliminated
P01653,Алихан,Алиев,M,15,8,Акмолинская область,Южный район,Школа №5,kk,single,51.9,False,,eliminated
P01654,Динара,Алиев,F,13,7,г. Астана,Западный район,Школа №5,kk,full,49.7,False,,eliminated
P01655,Дарья,Попова,F,15,9,Мангистауская область,Заречный район,Школа №1,ru,full,60.1,False,,eliminated
P01656,Максим,Волков,M,14,8,Северо-Казахстанская область,Западный район,Школа №5,ru,full,50.6,False,,eliminated
P01657,Полина,Попова,F,16,11,Восточно-Казахстанская область,Северный район,Школа №4,ru,full,57.5,False,,eliminated
P01658,Жаныбек,Касенов,M,13,7,Актюбинская область,Сельский район,Школа №5,kk,full,74.8,True,83.4,finalist
P01659,Балжан,Маратов,F,15,9,г. Астана,Сельский район,Школа №2,kk,single,33.9,False,,eliminated
P01660,Жансая,Касенов,F,14,7,Абайская область,Центральный район,Школа №4,kk,full,72.1,True,68.6,finalist
